Circuit.ieee123transactive {503D6E20-F499-4CC7-8051-971E23D0BF79}
XfMesh=transformer_xf_reg1a=2 {0D205DC2-DB77-4E1B-8479-DDF992821C48}
XfMesh=transformer_xf_reg1a=3 {7140A4D5-8B01-415D-AA1E-305FBA21C220}
34=transformer_xf_reg1a=1 {D535DD73-48C1-44C7-A308-9A2CB04F68D8}
OpLimI=OpLimI_1322.0_1802.7=0 {7E932007-A6F8-45B6-9088-98D97537AAF7}
34=transformer_xf_reg1a=2 {70043D38-47DB-4DA0-8B41-96F89B34F11D}
XfLoc=transformer_xf_xfm1=1 {4547119E-F327-4621-80D9-0CD271C08F31}
PosPt=Transformer.transformer_xf_xfm1=1 {8AA238B0-0795-4CA1-8979-98D7214E5DAB}
PosPt=Transformer.transformer_xf_xfm1=2 {B758425E-209F-466E-A8FF-2DD89DFB177E}
Wdg=transformer_xf_xfm1=1 {46EB8679-51BE-4ACF-9115-80ACEDA3100E}
Wdg=transformer_xf_xfm1=2 {14994D81-3193-41F2-8DE5-C4461FF510E7}
XfCore=transformer_xf_xfm1=1 {7A589F16-1CE4-401B-A58F-79A61615D14E}
XfMesh=transformer_xf_xfm1=1 {F9F08544-53FC-4E4B-B430-19EB9E8A02E1}
XfMesh=transformer_xf_xfm1=2 {C6947AB3-572A-436D-9D0B-E820682BA9C3}
XfMesh=transformer_xf_xfm1=3 {1DCECBC9-4D44-4CD2-A432-B12BDFEB4B6A}
34=transformer_xf_xfm1=1 {6A4FE277-8B2A-4049-B7CE-BE0C923277FF}
OpLimI=OpLimI_39.7_54.1=0 {1D34ED76-3947-4B58-B2A3-113C325F6165}
34=transformer_xf_xfm1=2 {1D4CEBEF-3AD3-4D5B-90D4-3E96971531E0}
XfLoc=transformer_xf_xfs_node_1_a=1 {ADF17AEA-429B-47A2-B328-BCA2DCB17A21}
PosPt=Transformer.transformer_xf_xfs_node_1_a=1 {B3193C1D-D6D9-45ED-9FE2-2CC6507ABC14}
PosPt=Transformer.transformer_xf_xfs_node_1_a=2 {7C89C42E-82D8-423E-8E06-278F42A8D9A2}
PosPt=Transformer.transformer_xf_xfs_node_1_a=3 {FA45DB92-7566-4363-B290-DB339C8D26B3}
Wdg=transformer_xf_xfs_node_1_a=1 {4CFEA321-90AA-4951-94E4-5641B92EB6E4}
Wdg=transformer_xf_xfs_node_1_a=2 {AC165474-0709-4083-BE9B-0C89E7D3D702}
Wdg=transformer_xf_xfs_node_1_a=3 {7158BC2D-4DD1-429C-B80D-32EFA5EA13F1}
XfCore=transformer_xf_xfs_node_1_a=1 {B43C9F6A-7F08-4A40-8290-582E3855F923}
XfMesh=transformer_xf_xfs_node_1_a=1 {1019B0A6-D96E-4400-898A-C4F3E78BFD2A}
XfMesh=transformer_xf_xfs_node_1_a=2 {64EFBE94-181C-445E-B80D-8E5B6A3DDF82}
XfMesh=transformer_xf_xfs_node_1_a=3 {D2C8EB6B-214C-4F0C-AB52-D53164DB65BB}
34=transformer_xf_xfs_node_1_a=1 {626F8977-ECDB-496B-9B87-88397F7A093A}
OpLimI=OpLimI_45.8_62.5=0 {032336DC-2052-4EAA-B4B7-F03D6301CAE3}
34=transformer_xf_xfs_node_1_a=2 {0E845E8D-1CD8-4BD5-969B-01CD4B93C6B0}
34=transformer_xf_xfs_node_1_a=3 {1C36C891-DB88-4173-BC44-3080EAC1999D}
XfLoc=transformer_xf_xfs_node_2_b=1 {9BECA1F6-951C-4DA6-9932-2540BFA62671}
PosPt=Transformer.transformer_xf_xfs_node_2_b=1 {E966145F-8E46-4DF2-9CB2-2E0DAFD0E911}
PosPt=Transformer.transformer_xf_xfs_node_2_b=2 {B3754E7B-72CA-434D-BA44-B8FBE60A56BE}
PosPt=Transformer.transformer_xf_xfs_node_2_b=3 {3DC3BE5F-D45E-4933-97E9-8A0A1F6DA92E}
Wdg=transformer_xf_xfs_node_2_b=1 {4BBDDE86-8EC0-45EE-8134-451BBE34CA6E}
Wdg=transformer_xf_xfs_node_2_b=2 {24324B00-24CC-4E98-AE99-8F6E541A02FB}
Wdg=transformer_xf_xfs_node_2_b=3 {476AFD2F-3FF6-4366-8505-72D9227F41E3}
XfCore=transformer_xf_xfs_node_2_b=1 {31F1B72D-DF72-44D7-8BA2-AC48A6CA4821}
XfMesh=transformer_xf_xfs_node_2_b=1 {3D9BE28B-068E-4EC8-ADD5-A6DAB06A4EBB}
XfMesh=transformer_xf_xfs_node_2_b=2 {A514ED5B-1820-410E-B9D7-678841DE55AD}
XfMesh=transformer_xf_xfs_node_2_b=3 {860CB908-4750-4118-BA2D-BA9C9ED90608}
34=transformer_xf_xfs_node_2_b=1 {40C740B6-2970-4E64-B953-2F01C8BCDC22}
34=transformer_xf_xfs_node_2_b=2 {F03C0144-ED52-4AED-8B0E-15BC98452267}
34=transformer_xf_xfs_node_2_b=3 {C6E8D1D1-E144-4036-B2AC-8AC4D1A2DA5E}
XfLoc=transformer_xf_xfs_node_4_c=1 {F9C53B6A-AD46-4390-B0F5-968D83470F26}
PosPt=Transformer.transformer_xf_xfs_node_4_c=1 {6524DF6A-53A1-410F-9F76-9137F9D6A6BD}
PosPt=Transformer.transformer_xf_xfs_node_4_c=2 {742BD81D-AC1A-47B0-A918-66A8FA79562A}
PosPt=Transformer.transformer_xf_xfs_node_4_c=3 {936BC453-9548-4C35-81A3-1F7518CE319B}
Wdg=transformer_xf_xfs_node_4_c=1 {20938158-AABF-48D1-B651-03510BBC5DD0}
Wdg=transformer_xf_xfs_node_4_c=2 {4969A295-36F2-4827-AF15-2E9267784AD5}
Wdg=transformer_xf_xfs_node_4_c=3 {B057A02F-C2ED-4A86-A03E-3BCC3000B0F0}
XfCore=transformer_xf_xfs_node_4_c=1 {1325C663-ACE0-4171-8127-9C5BE70EEC74}
XfMesh=transformer_xf_xfs_node_4_c=1 {873AAC4D-6F11-4CE7-8D04-92FFEEE77F93}
XfMesh=transformer_xf_xfs_node_4_c=2 {788145E8-72D5-4DE6-8894-497946BF60AC}
XfMesh=transformer_xf_xfs_node_4_c=3 {74079645-B00C-4A16-B639-D9E5F682E191}
34=transformer_xf_xfs_node_4_c=1 {95A7210B-36C7-4FA8-A8FA-63295A15AFC4}
34=transformer_xf_xfs_node_4_c=2 {7BAC150F-82C0-40F7-A035-20FB54E99E1C}
34=transformer_xf_xfs_node_4_c=3 {79F0C927-F70E-45DE-BA1E-0D30AC64E00C}
XfLoc=transformer_xf_xfs_node_5_c=1 {18B5198B-442B-4219-A72E-793FA59731A2}
PosPt=Transformer.transformer_xf_xfs_node_5_c=1 {B2DF1CBC-9D51-4ABD-ACBA-9AE5AB41E45C}
PosPt=Transformer.transformer_xf_xfs_node_5_c=2 {8485F801-90B5-481B-BB09-E1C10A2AC8A9}
PosPt=Transformer.transformer_xf_xfs_node_5_c=3 {91F324CA-8149-4824-9EF7-6717B66755C2}
Wdg=transformer_xf_xfs_node_5_c=1 {9686B82E-29C7-4793-BFF2-AC4B4F6C173C}
Wdg=transformer_xf_xfs_node_5_c=2 {DC4E2A0D-39E9-4A18-B67D-F21D9FABADEC}
Wdg=transformer_xf_xfs_node_5_c=3 {3C7FE977-8D8C-4B6B-ABB2-997F981487D2}
XfCore=transformer_xf_xfs_node_5_c=1 {6F97DC95-5FEE-46DE-A0CA-894CE9C67BC7}
XfMesh=transformer_xf_xfs_node_5_c=1 {09A1E9FE-4ED8-479B-A085-1C795D3D609B}
XfMesh=transformer_xf_xfs_node_5_c=2 {242AE4BD-4093-4B56-80B8-1B7F2891A28D}
XfMesh=transformer_xf_xfs_node_5_c=3 {DFFAB02A-F417-482B-9C80-93CA88FC98FC}
34=transformer_xf_xfs_node_5_c=1 {689FF6A7-E7FB-4AA6-B21A-EE061ACF1DC9}
34=transformer_xf_xfs_node_5_c=2 {75E01B81-7272-4E4D-8839-AC23A94BC3C6}
34=transformer_xf_xfs_node_5_c=3 {0E13D716-65B5-4799-ABE2-2AC92A9B9507}
XfLoc=transformer_xf_xfs_node_6_c=1 {AE61EB7A-0C32-49C8-8EAD-EA75AAC6D01D}
PosPt=Transformer.transformer_xf_xfs_node_6_c=1 {8E108BF8-3716-4C68-83BD-F123D5C5589D}
PosPt=Transformer.transformer_xf_xfs_node_6_c=2 {B60413B0-3536-44C4-8DF7-474827BB8635}
PosPt=Transformer.transformer_xf_xfs_node_6_c=3 {6D40438A-3BE1-4D70-A4B0-CDC5731C9761}
Wdg=transformer_xf_xfs_node_6_c=1 {E69ECBE2-1EA0-4F5B-B6BD-875AEBD113D6}
Wdg=transformer_xf_xfs_node_6_c=2 {F4CB36A3-61E0-4EFA-9B12-CA320476583B}
Wdg=transformer_xf_xfs_node_6_c=3 {38C7E4A9-F0BD-43D5-B0FD-147789B1656E}
XfCore=transformer_xf_xfs_node_6_c=1 {4570A683-9584-40ED-8F60-E93D3202E86F}
XfMesh=transformer_xf_xfs_node_6_c=1 {2DA2271A-3DD6-4F71-B7E2-D7550131B4B7}
XfMesh=transformer_xf_xfs_node_6_c=2 {13D9ADA3-FAC0-4848-A134-A998D9405234}
XfMesh=transformer_xf_xfs_node_6_c=3 {3FC7C24E-6CDD-45C6-A48D-623F595FBC57}
34=transformer_xf_xfs_node_6_c=1 {BD03FC28-2266-4C41-B8D6-C41CB373B8DF}
34=transformer_xf_xfs_node_6_c=2 {26B3441E-ADF7-4A84-8181-4E6636EA7313}
34=transformer_xf_xfs_node_6_c=3 {BC13E0F3-AB72-41BC-A15E-84E753C712E1}
XfLoc=transformer_xf_xfs_node_7_a=1 {4D1A2803-AFE6-4E84-8002-4BD5F7B765E5}
PosPt=Transformer.transformer_xf_xfs_node_7_a=1 {1043D4A0-7986-47CA-A264-DAD152008205}
PosPt=Transformer.transformer_xf_xfs_node_7_a=2 {572CF801-FA56-451C-A857-B327228AC039}
PosPt=Transformer.transformer_xf_xfs_node_7_a=3 {2D352745-B81D-4ED2-8BDD-8730B47AD8FA}
Wdg=transformer_xf_xfs_node_7_a=1 {912F78B5-AD6E-4A80-B73F-79D538C2BD22}
Wdg=transformer_xf_xfs_node_7_a=2 {B98678FF-3B7B-47E4-825F-47E18D4B0809}
Wdg=transformer_xf_xfs_node_7_a=3 {C1CD2639-0C82-40C0-AF5F-66F534EC5AF5}
XfCore=transformer_xf_xfs_node_7_a=1 {371BAC54-7AF8-4291-81C6-0946E265DC31}
XfMesh=transformer_xf_xfs_node_7_a=1 {DC4A2D71-A484-4C8A-957B-1812CE42E632}
XfMesh=transformer_xf_xfs_node_7_a=2 {44283563-849C-4952-B308-9D22FD65E7EA}
XfMesh=transformer_xf_xfs_node_7_a=3 {F823EDDF-7C8C-4567-A374-62489D675609}
34=transformer_xf_xfs_node_7_a=1 {4489FA50-F90E-4407-9316-ECA45135C55C}
34=transformer_xf_xfs_node_7_a=2 {5331CD6C-F0B0-4E04-AC0C-8C50C3834C78}
34=transformer_xf_xfs_node_7_a=3 {D4F5E6F3-C03A-4B79-BB46-41CE9CA9ED1A}
XfLoc=transformer_xf_xfs_node_9_a=1 {85425DEE-DB3B-4E4A-88E9-78FF4703C015}
PosPt=Transformer.transformer_xf_xfs_node_9_a=1 {1B127D26-7514-439E-B517-1D1DA3284676}
PosPt=Transformer.transformer_xf_xfs_node_9_a=2 {E327202A-E6F8-4607-82AC-53A4A6440269}
PosPt=Transformer.transformer_xf_xfs_node_9_a=3 {AED5FD16-29FE-44F4-B49C-55872F4FF609}
Wdg=transformer_xf_xfs_node_9_a=1 {8A25D865-343E-49E5-91BA-B3651EFBF248}
Wdg=transformer_xf_xfs_node_9_a=2 {B0E15699-5D0E-4A26-8797-3A36B40A2372}
Wdg=transformer_xf_xfs_node_9_a=3 {D80BAADF-6584-462A-94E2-9D04B1B36B03}
XfCore=transformer_xf_xfs_node_9_a=1 {2B84805C-49A9-4627-A252-6E5E5E52C71B}
XfMesh=transformer_xf_xfs_node_9_a=1 {4E817EB8-580D-4336-AB1B-C8DBDDCE1DAE}
XfMesh=transformer_xf_xfs_node_9_a=2 {B142C17A-4713-4FA8-A176-30FF5A136425}
XfMesh=transformer_xf_xfs_node_9_a=3 {4EAF2098-08B3-418C-8C9F-84983AE4E6A3}
34=transformer_xf_xfs_node_9_a=1 {FF6DDD98-F315-4B03-A3DC-27E4D04E4BA8}
34=transformer_xf_xfs_node_9_a=2 {75050269-FBB0-42BB-AD51-543BF1597D62}
34=transformer_xf_xfs_node_9_a=3 {80FDAACD-E506-4083-B4F2-19CD0C4EEA8C}
XfLoc=transformer_xf_xfs_node_10_a=1 {3E755ECA-289A-4861-BC94-6D74FE5679B5}
PosPt=Transformer.transformer_xf_xfs_node_10_a=1 {8A094637-20C1-4888-8611-5DAA4AFF0229}
PosPt=Transformer.transformer_xf_xfs_node_10_a=2 {3A9519ED-F837-410A-8D26-91831A5E7342}
PosPt=Transformer.transformer_xf_xfs_node_10_a=3 {2891ADB5-4C9A-4B3F-A3AF-210DCC176395}
Wdg=transformer_xf_xfs_node_10_a=1 {356F7D02-56BA-4C0C-AF72-AAD4A19B42F2}
Wdg=transformer_xf_xfs_node_10_a=2 {0A5AFCA1-4E50-42D4-BE49-118C1CC7EEB6}
Wdg=transformer_xf_xfs_node_10_a=3 {06046A39-4A2C-4263-9DF5-C6CA7A979083}
XfCore=transformer_xf_xfs_node_10_a=1 {AF262148-D49E-4582-B5F5-1D01A1F18471}
XfMesh=transformer_xf_xfs_node_10_a=1 {45B048E9-078D-4647-A41C-28A5ADC0993D}
XfMesh=transformer_xf_xfs_node_10_a=2 {618A3387-FBC4-4185-A1DE-EF1F6250DF05}
XfMesh=transformer_xf_xfs_node_10_a=3 {F4A3C5FD-2486-4C0F-B3D9-5ED2DB4E0B3F}
34=transformer_xf_xfs_node_10_a=1 {BD3425A7-3BBB-4358-BBFF-1CE1DA98073B}
34=transformer_xf_xfs_node_10_a=2 {33452DA3-21DA-4BD0-A1A9-14507D499C79}
34=transformer_xf_xfs_node_10_a=3 {3CFDAB3D-83E0-4169-A324-43DB48198709}
XfLoc=transformer_xf_xfs_node_11_a=1 {3F807150-E110-4C5D-BE6A-CC981C9BA202}
PosPt=Transformer.transformer_xf_xfs_node_11_a=1 {5319553D-EDF5-4D75-AED2-AEC93890388B}
PosPt=Transformer.transformer_xf_xfs_node_11_a=2 {CFA566DF-ECB8-497C-ADAB-02488DF66E53}
PosPt=Transformer.transformer_xf_xfs_node_11_a=3 {4ABC2758-61F3-4FC7-ACD9-2043CFA1713E}
Wdg=transformer_xf_xfs_node_11_a=1 {588DE24D-6058-463F-BB86-C3B1E6637A70}
Wdg=transformer_xf_xfs_node_11_a=2 {62C3682B-C5F5-47F9-A4D3-0EA3E5FDCEF1}
Wdg=transformer_xf_xfs_node_11_a=3 {7CB7CAA1-D446-4A7D-9F4A-42381549CCDA}
XfCore=transformer_xf_xfs_node_11_a=1 {2A3CB5E5-9494-42CF-8561-FED93FAD269E}
XfMesh=transformer_xf_xfs_node_11_a=1 {DC4A168D-928C-4DB6-BE77-474CED55BDE9}
XfMesh=transformer_xf_xfs_node_11_a=2 {2E477474-6FE1-48FD-87E0-E17EAFD69A9B}
XfMesh=transformer_xf_xfs_node_11_a=3 {0CA3FC3C-1FF3-4558-B425-1BAC8FBE0C64}
34=transformer_xf_xfs_node_11_a=1 {50CAFCC3-6C51-45E0-B0BC-EAFF74B70221}
34=transformer_xf_xfs_node_11_a=2 {C5949E86-FF8B-4A81-9A1C-FDE7D3570321}
34=transformer_xf_xfs_node_11_a=3 {E8821CC9-D391-46AE-BD6C-62C9C321BB2C}
XfLoc=transformer_xf_xfs_node_12_b=1 {CCD3DA67-30B4-4805-97E0-6220141042DD}
PosPt=Transformer.transformer_xf_xfs_node_12_b=1 {37D221C8-1D5A-4862-8C0E-16DB683DB5CC}
PosPt=Transformer.transformer_xf_xfs_node_12_b=2 {A8F2FC2B-4263-4989-B173-5A60C17644D9}
PosPt=Transformer.transformer_xf_xfs_node_12_b=3 {CE4879A1-EA71-431A-8129-A32A02314428}
Wdg=transformer_xf_xfs_node_12_b=1 {8321EF38-5A93-4BCE-A7F3-27339A2D3435}
Wdg=transformer_xf_xfs_node_12_b=2 {F30A4A84-D9DB-4995-BE28-569AFCFCFB9D}
Wdg=transformer_xf_xfs_node_12_b=3 {CF2F200D-0D26-41CF-B2A1-6CC8538829FA}
XfCore=transformer_xf_xfs_node_12_b=1 {B7BE4CB3-9BC2-4A61-ABA6-83CB35F54627}
XfMesh=transformer_xf_xfs_node_12_b=1 {E7F518DA-DF8D-458C-94A8-09C44585CBA5}
XfMesh=transformer_xf_xfs_node_12_b=2 {9A39673F-031C-49FE-A0C5-D211A26B9A10}
XfMesh=transformer_xf_xfs_node_12_b=3 {05B81704-DA14-40C9-B3BC-6E9E6EA697F8}
34=transformer_xf_xfs_node_12_b=1 {0D5A66A9-E36B-47C7-BDDA-99FE5CC18848}
34=transformer_xf_xfs_node_12_b=2 {79F1AEF6-01C3-48FD-B273-A998CEFF5265}
34=transformer_xf_xfs_node_12_b=3 {685F7275-C460-407D-95BA-BA060D6606CD}
XfLoc=transformer_xf_xfs_node_16_c=1 {351A5D7B-84E6-40F2-AE04-6C8CF6F2979A}
PosPt=Transformer.transformer_xf_xfs_node_16_c=1 {ACFF6551-B8AC-44F2-A7B4-AFEC6813DF04}
PosPt=Transformer.transformer_xf_xfs_node_16_c=2 {42AAE956-75BD-4F22-873F-C49D327406F6}
PosPt=Transformer.transformer_xf_xfs_node_16_c=3 {2E732322-B6E5-43B2-99BC-BA7BAA6127F0}
Wdg=transformer_xf_xfs_node_16_c=1 {053FFABC-8CC9-4586-82BF-A62CB9175D87}
Wdg=transformer_xf_xfs_node_16_c=2 {C55E543A-552B-4BFC-BBA0-E1C1522F31A2}
Wdg=transformer_xf_xfs_node_16_c=3 {EA37AC54-577C-4462-B84F-2277BE9BFC6A}
XfCore=transformer_xf_xfs_node_16_c=1 {345C1933-EF6F-40A4-9448-3145481F8033}
XfMesh=transformer_xf_xfs_node_16_c=1 {84E5F786-84A9-4365-A416-DFF8ED5C78FC}
XfMesh=transformer_xf_xfs_node_16_c=2 {B0C1CA7A-8E53-4616-873A-3329020386B2}
XfMesh=transformer_xf_xfs_node_16_c=3 {D7992D14-E22F-4F14-A3CA-8838592D3939}
34=transformer_xf_xfs_node_16_c=1 {A5431882-FB7D-4E72-852E-D41FF888BD6C}
34=transformer_xf_xfs_node_16_c=2 {F81AB5B0-D592-4E2F-95A1-8A918F36E881}
34=transformer_xf_xfs_node_16_c=3 {F7CC32C0-CC0E-4567-AEC9-4E304728C366}
XfLoc=transformer_xf_xfs_node_17_c=1 {60AAB1B5-7DFD-4E87-963D-D036C4C43F11}
PosPt=Transformer.transformer_xf_xfs_node_17_c=1 {9917454A-6809-4000-9E37-1AE127DEAA79}
PosPt=Transformer.transformer_xf_xfs_node_17_c=2 {323482B0-FEE6-4400-AD46-7493D95A4DF2}
PosPt=Transformer.transformer_xf_xfs_node_17_c=3 {69C6801D-FEA0-4097-BA32-FF1D585F290C}
Wdg=transformer_xf_xfs_node_17_c=1 {A070A281-9651-4A45-9F87-FA6112B56185}
Wdg=transformer_xf_xfs_node_17_c=2 {772E542C-703A-49F4-A23C-241D33208F92}
Wdg=transformer_xf_xfs_node_17_c=3 {E19B0BBE-B1E4-46BD-8870-B513CD36F25A}
XfCore=transformer_xf_xfs_node_17_c=1 {DF4CF2EA-1D95-4E56-B487-A689E69F2503}
XfMesh=transformer_xf_xfs_node_17_c=1 {5380CFA6-A802-4AB1-ABB8-F36197A61551}
XfMesh=transformer_xf_xfs_node_17_c=2 {B23BA6AB-B1B9-4944-99C3-3943346BB268}
XfMesh=transformer_xf_xfs_node_17_c=3 {AACF104B-F86C-4364-BE30-21C5D09266DC}
34=transformer_xf_xfs_node_17_c=1 {4E91ED2C-0278-4D2F-B2DE-FF2F8DC271E8}
34=transformer_xf_xfs_node_17_c=2 {CA2FF48D-8CC2-49EE-8E3F-6A91B43E341E}
34=transformer_xf_xfs_node_17_c=3 {AFF016E4-8F25-43D8-AE0E-046E431B2242}
XfLoc=transformer_xf_xfs_node_19_a=1 {1D88F7A4-7FF0-49E8-A901-E7E1EE993690}
PosPt=Transformer.transformer_xf_xfs_node_19_a=1 {F82F00CE-6A0E-4A0C-BBE4-082399757590}
PosPt=Transformer.transformer_xf_xfs_node_19_a=2 {2CCED05F-5AEF-4FAD-B714-524520C8B3FE}
PosPt=Transformer.transformer_xf_xfs_node_19_a=3 {3F34A3CA-1A4B-4ABE-929B-FBF70EF42F8F}
Wdg=transformer_xf_xfs_node_19_a=1 {B7668446-6B58-4D54-8C06-2167F1BA1754}
Wdg=transformer_xf_xfs_node_19_a=2 {FBE09390-0AFB-48DE-BB19-F34FDC70D6A9}
Wdg=transformer_xf_xfs_node_19_a=3 {672287C1-A94B-428D-916A-3B77E5055914}
XfCore=transformer_xf_xfs_node_19_a=1 {F0F43AC7-8A7F-4CB5-AF80-59E77955CF9D}
XfMesh=transformer_xf_xfs_node_19_a=1 {75CB640F-AF73-4248-9E79-E7C9C522524B}
XfMesh=transformer_xf_xfs_node_19_a=2 {8A897E3E-48E8-41DE-948C-5A27F9608A02}
XfMesh=transformer_xf_xfs_node_19_a=3 {72757BC6-8D4A-4C12-8B0C-08E639618346}
34=transformer_xf_xfs_node_19_a=1 {FB82B14B-0239-4B68-A609-81CE593677FD}
34=transformer_xf_xfs_node_19_a=2 {3D06F9BE-3B7E-4644-A2E3-E3E22D6A2F04}
34=transformer_xf_xfs_node_19_a=3 {37261E3C-7F14-4FD8-B04B-4F3ED9CE9AAE}
XfLoc=transformer_xf_xfs_node_20_a=1 {1283EE3A-7B24-4E06-825B-B8483762756D}
PosPt=Transformer.transformer_xf_xfs_node_20_a=1 {B0EDC9C2-38D9-4D79-9BC4-8EA4CF5A6A8A}
PosPt=Transformer.transformer_xf_xfs_node_20_a=2 {7CE3DF77-4C0C-48DD-9557-2C8070EF6365}
PosPt=Transformer.transformer_xf_xfs_node_20_a=3 {31A9E734-6C37-47B0-835E-30DD9707D2F5}
Wdg=transformer_xf_xfs_node_20_a=1 {5C18BA65-DA21-4778-9532-D475FACD90E1}
Wdg=transformer_xf_xfs_node_20_a=2 {BAE589EF-5E47-4CB7-9578-5BAE66DC1EBF}
Wdg=transformer_xf_xfs_node_20_a=3 {5A0F8BD1-D639-4D45-BE9B-D03F76EA9457}
XfCore=transformer_xf_xfs_node_20_a=1 {ECEC653D-4D4B-463B-84CE-286DD3660EB6}
XfMesh=transformer_xf_xfs_node_20_a=1 {9941C7B7-2C4E-4D58-B491-1865174F1050}
XfMesh=transformer_xf_xfs_node_20_a=2 {29E246E4-476A-47C4-B8E9-B2941AB8D422}
XfMesh=transformer_xf_xfs_node_20_a=3 {997FFB69-227B-4648-B9E6-03B187000980}
34=transformer_xf_xfs_node_20_a=1 {1AABE994-D9F6-4C96-95E5-0878AC1F1A93}
34=transformer_xf_xfs_node_20_a=2 {564C1A46-11DA-4C70-B940-7A02BB5749ED}
34=transformer_xf_xfs_node_20_a=3 {1CD3B9BC-C924-49B3-A78E-1F6B334FFA80}
XfLoc=transformer_xf_xfs_node_22_b=1 {4D4CEFAB-D10C-4152-9D18-5D59BCC38DB8}
PosPt=Transformer.transformer_xf_xfs_node_22_b=1 {1CF685E3-3638-4CBC-906F-C533FD13E64F}
PosPt=Transformer.transformer_xf_xfs_node_22_b=2 {13AD1C19-136C-4FD2-8003-93597F676C4F}
PosPt=Transformer.transformer_xf_xfs_node_22_b=3 {D7561885-C788-44F7-8E40-B4F54B57C00D}
Wdg=transformer_xf_xfs_node_22_b=1 {CBD3D1AE-8573-477F-B964-644FCC542D2F}
Wdg=transformer_xf_xfs_node_22_b=2 {F1D981F8-ACED-4EBC-B489-1AEBD17A31FB}
Wdg=transformer_xf_xfs_node_22_b=3 {4CF09700-F944-48B1-907D-DD580A5FBF2C}
XfCore=transformer_xf_xfs_node_22_b=1 {9E652165-1A19-4721-AE29-4A9C3444A391}
XfMesh=transformer_xf_xfs_node_22_b=1 {76019BA6-9A41-4CCD-B602-4B355CA73871}
XfMesh=transformer_xf_xfs_node_22_b=2 {14AD2AC1-9DEF-43E0-B89E-2E2205D45681}
XfMesh=transformer_xf_xfs_node_22_b=3 {5488D527-EDED-470C-B2C3-3DF43C1CA9CA}
34=transformer_xf_xfs_node_22_b=1 {92B84CC3-77CA-48E1-B690-703B39830D00}
34=transformer_xf_xfs_node_22_b=2 {2A727750-DC10-4482-8FE2-333DD78AF9BC}
34=transformer_xf_xfs_node_22_b=3 {B398AE0D-A7D2-4506-8BD4-0138292DC396}
XfLoc=transformer_xf_xfs_node_24_c=1 {27194BE1-5ABE-4D20-9135-E3CF691A6289}
PosPt=Transformer.transformer_xf_xfs_node_24_c=1 {7E9DCCD9-4E79-45F4-B094-9E07BC9AE7A7}
PosPt=Transformer.transformer_xf_xfs_node_24_c=2 {70E10E6D-9DFC-4073-B015-73B67D6EBE66}
PosPt=Transformer.transformer_xf_xfs_node_24_c=3 {CE92CD7B-4E3A-4350-8016-BB4A6A691BBC}
Wdg=transformer_xf_xfs_node_24_c=1 {972DCF80-85E5-49F3-BF50-FC392491ED3E}
Wdg=transformer_xf_xfs_node_24_c=2 {8CADEA71-5D43-4225-B1B4-BB0901924E9B}
Wdg=transformer_xf_xfs_node_24_c=3 {7B6D4C83-70B3-45F5-A87A-7738AFF20CE8}
XfCore=transformer_xf_xfs_node_24_c=1 {3596F763-D8F3-4BC9-80BF-A706E810FA40}
XfMesh=transformer_xf_xfs_node_24_c=1 {E9E84644-E251-488E-8B41-E8C7DD4E76F6}
XfMesh=transformer_xf_xfs_node_24_c=2 {0F3E17BC-FAB1-4BE8-AE87-982D4CE4D512}
XfMesh=transformer_xf_xfs_node_24_c=3 {97B91C0C-439D-4DBE-A1D0-E649A21DA705}
34=transformer_xf_xfs_node_24_c=1 {C58223C9-7DE6-4202-81E9-D66BEC66844C}
34=transformer_xf_xfs_node_24_c=2 {D6E17DB0-A99B-48CA-B529-EE271D32DF4A}
34=transformer_xf_xfs_node_24_c=3 {0D9C7B8B-5ABF-44C6-9E3B-68394F5502E6}
XfLoc=transformer_xf_xfs_node_28_a=1 {459E4F43-9123-406E-A937-15A27AFBD5A8}
PosPt=Transformer.transformer_xf_xfs_node_28_a=1 {C352311A-0728-401D-9FA0-8A179787B34E}
PosPt=Transformer.transformer_xf_xfs_node_28_a=2 {3DF329B4-6D79-4B2A-936A-9E41EA4F6896}
PosPt=Transformer.transformer_xf_xfs_node_28_a=3 {FECF7680-3610-45FF-BC02-2C54B71C316B}
Wdg=transformer_xf_xfs_node_28_a=1 {15EC01AD-E419-4767-8335-E09DA6D05CAA}
Wdg=transformer_xf_xfs_node_28_a=2 {7A956148-AE93-4533-A4F8-8C883BB4DE37}
Wdg=transformer_xf_xfs_node_28_a=3 {EEF5F9F8-B5B0-485D-9790-D97A4EC661F9}
XfCore=transformer_xf_xfs_node_28_a=1 {7833CC87-9D98-41FD-8FCB-9CD24269E302}
XfMesh=transformer_xf_xfs_node_28_a=1 {3A8AA49F-FD04-4D06-82E8-7ED320F7F0A1}
XfMesh=transformer_xf_xfs_node_28_a=2 {73EC9A8B-BD88-4B53-AFF8-8FC181EE5AD0}
XfMesh=transformer_xf_xfs_node_28_a=3 {86E0FB96-D47E-4B72-9B30-A17C5D5196F3}
34=transformer_xf_xfs_node_28_a=1 {0E3E8387-9F77-4A80-92D1-9BFB186C9594}
34=transformer_xf_xfs_node_28_a=2 {EB1BAE6A-BE55-49E8-AA51-320F52A7362E}
34=transformer_xf_xfs_node_28_a=3 {A2EB66CD-7B47-4775-BD82-A342B6EE88B8}
